Date,Age,Gender,Sleep Start Time,Sleep End Time,Total Sleep Hours,Sleep Quality,Exercise (mins/day),Screen Time Before Bed (mins),Work Hours (hrs/day),Productivity Score,Mood Score,Stress Level,Weekday
2024-03-28,30,2,23.58,8.63,9.05,6,38,175,9.69648358366468,1,5,9,Thursday
2024-10-17,50,0,20.68,1.53,4.85,8,83,113,11.94997474561976,5,10,6,Thursday
2024-09-19,40,0,20.38,4.05,7.67,6,1,37,9.0582696051301,10,7,1,Thursday
2024-07-14,50,1,21.83,5.95,8.12,8,35,26,7.444152419391295,5,5,3,Sunday
2024-11-10,20,0,23.88,9.35,9.47,9,36,31,11.21556807957765,5,1,9,Sunday
2024-04-18,50,0,23.28,7.33,8.05,10,46,125,9.824205881428396,6,9,8,Thursday
2024-08-05,30,2,23.58,5.62,6.03,7,62,54,4.441514430129755,1,1,6,Monday
2024-11-17,40,1,21.3,2.36,5.06,7,20,143,11.377385114521829,4,10,10,Sunday
2024-03-26,50,0,23.8,9.21,9.41,4,39,136,7.8596018846313855,8,1,9,Tuesday
2024-12-29,40,1,21.73,2.69,4.96,2,35,96,5.200831058690016,2,6,3,Sunday
2024-06-08,20,0,23.43,5.9,6.46,2,85,163,10.303261309955571,2,10,7,Saturday
2024-06-03,40,1,21.92,3.22,5.31,2,77,78,10.021716446098669,4,8,9,Monday
2024-01-15,20,2,22.45,6.52,8.07,10,34,128,4.762260100675695,6,10,6,Monday
2024-10-11,20,1,22.42,7.09,8.67,4,41,8,5.903542768874765,9,6,6,Friday
2024-02-14,30,2,20.08,2.92,6.83,1,31,120,8.945080093826222,4,3,9,Wednesday
2024-06-27,50,0,20.05,1.9,5.85,2,78,153,7.645416491129501,9,1,8,Thursday
2024-11-07,30,0,21.27,4.05,6.78,1,89,92,9.209744873311774,9,10,9,Thursday
2024-09-06,40,0,22.22,3.42,5.2,9,15,67,5.429527601322235,7,9,2,Friday
2024-04-29,20,1,20.15,3.93,7.78,7,3,117,6.775980813346834,10,1,5,Monday
2024-08-16,10,1,21.78,2.51,4.73,10,46,90,10.207879597287576,1,8,3,Friday
2024-01-31,40,2,22.55,7.42,8.87,5,70,145,4.28407228297376,6,3,10,Wednesday
2024-09-29,30,1,21.1,2.43,5.33,7,43,165,10.607413519474507,2,10,9,Sunday
2024-12-11,30,1,22.88,7.83,8.94,9,32,41,10.94516122462311,7,8,10,Wednesday
2024-10-30,50,2,22.47,3.24,4.78,3,27,105,5.656685752077481,4,1,6,Wednesday
2024-12-03,20,1,23.83,7.28,7.45,3,34,44,5.992338285164341,8,4,2,Tuesday
2024-06-14,30,0,21.88,3.83,5.95,1,80,57,8.513441945361079,2,3,9,Friday
2024-07-09,30,1,23.05,7.39,8.34,5,62,127,11.825428489918576,9,3,5,Tuesday
2024-05-30,40,0,23.28,8.3,9.01,1,44,162,10.395632949497346,2,8,7,Thursday
2024-11-02,30,0,23.58,9.02,9.43,5,62,1,9.351193361959758,7,1,9,Saturday
2024-10-17,40,2,23.02,4.84,5.82,3,58,144,4.766498781165164,4,6,3,Thursday
2024-11-05,30,2,21.75,6.15,8.4,5,53,34,5.445487621586402,8,8,8,Tuesday
2024-07-22,30,1,21.53,5.66,8.13,9,71,98,10.481583619210896,4,10,7,Monday
2024-09-21,50,2,22.45,6.67,8.22,5,32,137,10.15560316558488,3,4,10,Saturday
2024-12-21,30,2,21.35,3.89,6.54,4,48,149,8.897144189611794,4,3,8,Saturday
2024-05-25,50,2,22.92,3.74,4.82,1,26,23,8.52782171861532,10,3,6,Saturday
2024-11-29,50,2,23.92,4.86,4.95,5,78,165,5.743863370444706,9,7,8,Friday
2024-12-26,50,0,20.33,2.72,6.39,4,70,104,8.205350728505735,2,5,6,Thursday
2024-04-28,20,2,22.0,7.04,9.04,2,65,116,9.120124350348204,3,9,9,Sunday
2024-04-07,50,1,23.3,8.52,9.22,4,46,43,11.547671738112896,9,2,5,Sunday
2024-06-19,40,1,22.42,3.06,4.64,9,66,13,8.040575292363908,7,9,4,Wednesday
2024-02-26,10,1,22.37,6.11,7.74,9,51,117,7.714084907396339,3,2,4,Monday
2024-04-30,30,1,22.28,5.01,6.72,7,25,100,4.31915724577629,8,5,10,Tuesday
2024-08-10,50,2,22.3,6.53,8.23,5,22,163,11.609082474786382,6,6,6,Saturday
2024-03-05,40,0,20.33,4.42,8.08,2,89,80,11.180436040874676,8,4,2,Tuesday
2024-11-20,40,2,22.57,5.17,6.6,4,52,165,7.849213766821451,7,3,5,Wednesday
2024-05-21,40,1,22.67,7.01,8.34,7,48,156,11.679017887151227,7,3,3,Tuesday
2024-05-21,30,1,20.42,5.88,9.46,9,82,111,8.577166470005583,5,5,4,Tuesday
2024-07-04,40,1,22.4,6.93,8.53,5,16,159,6.379925106884287,2,6,10,Thursday
2024-04-30,20,0,20.45,0.95,4.5,4,0,133,8.472003590770255,4,5,8,Tuesday
2024-07-08,30,1,23.72,7.74,8.02,10,33,50,11.427597033900756,4,5,1,Monday
2024-02-19,40,0,23.22,8.4,9.18,1,70,177,5.631739494055478,5,6,3,Monday
2024-06-03,40,2,21.33,5.45,8.12,9,55,158,6.924501122223743,6,8,6,Monday
2024-09-02,40,1,22.18,2.88,4.69,7,15,11,9.443128193394426,4,10,1,Monday
2024-10-10,40,2,23.75,6.49,6.74,8,54,158,8.900473965362234,7,1,5,Thursday
2024-05-20,30,2,22.82,7.52,8.71,4,86,112,10.440381247028585,4,1,7,Monday
2024-08-19,40,1,21.52,2.57,5.05,9,21,36,4.558718861583766,8,6,1,Monday
2024-04-12,50,1,23.78,4.47,4.69,10,85,53,6.311915564876351,6,9,5,Friday
2024-12-31,40,1,20.97,3.18,6.22,2,87,117,6.485785080293703,10,9,4,Tuesday
2024-07-31,50,2,21.93,2.89,4.95,3,5,100,9.433373061658047,7,1,6,Wednesday
2024-06-12,50,0,21.68,5.1,7.41,9,50,95,8.06039393751587,9,7,8,Wednesday
2024-06-01,20,0,23.53,4.34,4.8,6,77,24,10.894153073641014,5,2,7,Saturday
2024-07-09,30,2,20.08,4.18,8.09,4,7,72,6.237674620808109,8,8,2,Tuesday
2024-10-02,30,0,22.6,7.14,8.54,4,5,127,5.306477133918143,4,4,6,Wednesday
2024-07-18,30,2,21.45,3.29,5.84,2,11,56,7.150468131640679,10,7,2,Thursday
2024-03-17,10,1,22.77,5.59,6.82,7,77,178,11.708580000964272,9,10,4,Sunday
2024-07-31,20,2,23.02,5.84,6.82,10,68,120,8.853283487909128,5,3,3,Wednesday
2024-07-06,40,1,21.47,4.32,6.85,9,72,49,10.73207224644179,6,2,3,Saturday
2024-02-18,30,1,21.77,6.98,9.21,1,6,30,8.61996437085094,7,3,9,Sunday
2024-10-15,40,0,21.75,3.3,5.55,4,47,60,10.920853583503431,1,7,1,Tuesday
2024-01-06,20,1,22.3,5.77,7.47,1,45,167,5.695553954498182,2,4,3,Saturday
2024-12-21,50,2,22.3,5.05,6.75,3,52,163,9.843415620251175,9,5,5,Saturday
2024-08-02,20,1,20.33,4.15,7.82,5,23,91,10.0566526859147,6,2,9,Friday
2024-02-06,30,1,21.67,3.85,6.18,6,14,51,5.967977067092866,2,7,6,Tuesday
2024-01-07,10,2,23.95,9.17,9.22,2,64,177,5.0897597166644095,1,10,1,Sunday
2024-02-24,30,1,20.97,3.99,7.02,6,77,124,7.006852674843603,6,9,3,Saturday
2024-12-01,40,1,23.03,7.96,8.92,4,1,39,8.030488196670353,4,5,4,Sunday
2024-10-22,50,1,23.3,7.38,8.08,6,72,140,4.704161047243519,10,2,7,Tuesday
2024-11-23,40,2,20.73,2.48,5.74,1,66,64,7.172304424276642,9,1,3,Saturday
2024-05-08,20,2,21.38,3.07,5.68,7,15,110,10.97128950065607,6,8,4,Wednesday
2024-06-03,20,0,22.2,5.98,7.78,5,43,8,4.452917403908278,8,4,6,Monday
2024-07-11,50,2,22.33,5.35,7.01,9,54,47,11.32866195946288,9,10,1,Thursday
2024-08-23,50,2,23.98,5.25,5.26,9,60,137,6.741368943369875,3,8,10,Friday
2024-06-06,50,1,20.63,4.52,7.89,4,52,101,11.628447458542356,4,10,3,Thursday
2024-09-14,30,0,20.28,3.28,7.0,3,79,33,7.262359218123553,2,4,4,Saturday
2024-06-19,30,2,21.05,2.47,5.42,6,68,129,8.687856112188925,6,4,7,Wednesday
2024-06-30,30,0,22.47,5.64,7.17,6,23,133,6.909842275676492,10,4,10,Sunday
2024-01-22,40,0,21.88,4.0,6.11,3,67,55,9.10811440675834,6,8,3,Monday
2024-12-04,50,1,23.67,7.29,7.62,5,54,78,10.155415352377076,3,4,10,Wednesday
2024-10-05,30,0,23.12,6.52,7.4,4,71,161,8.496823986470154,2,5,6,Saturday
2024-11-24,20,2,22.97,5.75,6.78,10,50,25,5.757710031144604,2,10,2,Sunday
2024-12-25,20,2,20.52,4.33,7.82,2,48,91,4.933328502812159,7,4,10,Wednesday
2024-04-20,40,1,23.67,8.39,8.73,5,5,87,6.75233240411095,3,5,1,Saturday
2024-03-09,30,2,21.4,2.52,5.12,5,76,32,9.521894028040236,1,5,2,Saturday
2024-03-19,10,2,23.75,9.14,9.39,3,2,160,4.542716131618889,5,4,3,Tuesday
2024-10-01,30,2,21.5,5.16,7.66,6,51,116,9.187268273374867,10,5,2,Tuesday
2024-01-12,30,2,22.02,6.17,8.15,9,11,94,5.201702473334784,9,8,6,Friday
2024-11-03,50,2,21.27,3.07,5.8,8,9,111,4.641538312317515,1,1,1,Sunday
2024-06-25,20,1,21.78,2.61,4.82,10,30,64,7.15042195354001,3,7,1,Tuesday
2024-08-22,30,0,20.33,4.18,7.85,4,31,35,11.715935138783513,2,5,7,Thursday
2024-01-09,40,2,21.2,6.24,9.04,3,14,20,8.18450560744201,6,8,8,Tuesday
2024-11-18,30,2,21.73,2.72,4.99,10,65,149,10.976613265727908,9,10,1,Monday
2024-08-30,30,2,22.02,5.91,7.89,4,49,145,9.757028756831488,8,4,10,Friday
2024-04-30,40,0,23.1,6.3,7.2,9,43,53,6.953661228784828,9,10,5,Tuesday
2024-06-21,30,1,22.23,7.11,8.87,7,28,169,9.879382768927002,8,3,9,Friday
2024-02-22,20,0,23.73,7.78,8.04,9,77,69,10.230599708023282,1,9,8,Thursday
2024-02-29,30,0,23.63,5.45,5.82,4,1,163,5.006601922433743,8,3,6,Thursday
2024-12-02,20,0,21.25,3.64,6.39,4,59,34,10.575051869071917,8,4,9,Monday
2024-06-03,40,0,22.5,7.91,9.41,2,43,28,9.024679385971364,6,7,4,Monday
2024-09-07,30,1,22.88,6.98,8.1,5,54,38,11.579353013736643,8,10,4,Saturday
2024-06-28,50,1,20.3,1.43,5.13,4,43,6,6.509616480108349,5,2,6,Friday
2024-03-17,50,2,20.77,3.98,7.21,1,63,106,10.44171576413413,1,5,6,Sunday
2024-06-30,50,1,22.67,7.91,9.25,2,41,165,4.463217993359249,6,2,10,Sunday
2024-05-19,40,2,21.3,5.27,7.97,10,0,118,11.820563524412805,5,4,4,Sunday
2024-03-26,40,1,20.78,1.51,4.72,9,29,160,6.594681103985107,4,7,10,Tuesday
2024-03-10,30,1,23.35,8.37,9.02,6,69,75,8.982361224717913,4,7,6,Sunday
2024-09-11,50,0,21.77,2.73,4.96,7,53,107,6.376425444215313,5,7,3,Wednesday
2024-08-26,40,2,23.57,6.33,6.77,1,66,166,10.53595390873592,3,6,4,Monday
2024-03-09,50,0,20.32,5.74,9.43,4,71,69,4.735704661133704,5,4,7,Saturday
2024-06-29,50,0,22.98,5.21,6.23,3,34,109,11.645691771341962,5,8,1,Saturday
2024-03-13,50,0,21.5,3.54,6.04,6,77,99,9.791523981215416,1,5,8,Wednesday
2024-10-30,40,2,22.55,3.8,5.25,9,28,58,4.155042159943838,4,10,6,Wednesday
2024-11-07,50,0,21.6,5.44,7.84,4,51,76,5.281938241409773,3,2,10,Thursday
2024-12-18,40,1,20.17,3.44,7.27,6,52,117,5.239416273073403,7,5,3,Wednesday
2024-03-06,10,1,21.25,5.43,8.18,9,50,150,10.542177503112244,6,2,10,Wednesday
2024-06-29,30,2,23.28,6.65,7.37,3,32,80,7.913030378492116,2,2,10,Saturday
2024-05-05,20,2,23.52,7.34,7.82,3,69,167,7.104724897603264,7,3,7,Sunday
2024-06-17,30,2,21.42,6.42,9.0,7,73,117,8.376421447244782,3,6,6,Monday
2024-05-30,50,0,22.17,6.85,8.68,1,31,35,11.637455870228903,9,2,1,Thursday
2024-08-18,50,1,20.82,4.99,8.18,5,37,36,11.984258201756724,1,8,1,Sunday
2024-10-11,50,2,20.97,6.22,9.25,4,57,25,4.130945039700451,7,2,1,Friday
2024-04-22,20,1,21.68,2.39,4.7,7,41,177,11.663807037108455,9,6,1,Monday
2024-06-30,20,0,22.82,7.87,9.06,10,26,127,6.58958425613773,6,10,3,Sunday
2024-10-01,40,2,20.5,1.42,4.92,9,76,109,6.997416905556892,9,2,4,Tuesday
2024-08-17,30,0,20.35,5.31,8.96,2,44,68,9.491911257580249,3,6,5,Saturday
2024-01-12,40,0,20.47,1.12,4.65,3,7,42,7.212764899140014,8,9,8,Friday
2024-11-05,20,1,21.02,3.03,6.01,1,64,46,6.501661905515459,5,10,9,Tuesday
2024-08-09,30,1,21.73,5.0,7.27,5,89,144,6.681496811718675,3,9,2,Friday
2024-11-22,40,2,23.3,8.21,8.91,9,56,160,6.138398434479523,3,1,6,Friday
2024-06-12,40,0,23.87,5.7,5.84,10,43,171,11.67810113006434,3,3,6,Wednesday
2024-02-20,30,2,22.15,2.9,4.75,1,62,144,11.3893550587036,9,1,10,Tuesday
2024-02-23,30,0,22.28,4.86,6.57,7,45,155,6.7344424207204,9,7,10,Friday
2024-03-22,40,0,21.83,3.86,6.03,3,2,90,10.428410337694064,1,4,1,Friday
2024-01-28,50,2,21.02,5.58,8.57,1,83,27,4.840669953538782,1,5,5,Sunday
2024-10-27,30,0,20.78,4.79,8.01,6,86,130,5.570328090461849,2,9,1,Sunday
2024-02-09,20,2,21.83,4.96,7.13,4,80,131,7.194430195150813,4,1,9,Friday
2024-09-02,50,1,22.9,6.95,8.05,6,31,38,7.866432465649922,4,5,2,Monday
2024-11-02,30,2,20.63,1.83,5.2,3,15,124,6.733778451194554,3,8,5,Saturday
2024-11-06,40,2,23.4,8.45,9.05,4,62,159,10.998423244176289,4,1,7,Wednesday
2024-11-05,30,2,20.07,2.82,6.75,7,51,144,7.006821086559299,10,5,8,Tuesday
2024-08-07,20,1,20.28,2.87,6.58,10,85,149,9.469173855738212,5,2,8,Wednesday
2024-07-11,10,1,20.33,1.46,5.13,2,51,87,9.00259219875656,2,6,7,Thursday
2024-03-19,30,1,21.43,2.18,4.74,3,20,88,8.300041643006303,5,8,7,Tuesday
2024-11-16,40,1,21.73,3.6,5.87,4,40,168,4.366715797274079,1,9,2,Saturday
2024-09-05,20,1,20.15,1.35,5.2,3,51,76,4.380821346093007,8,2,2,Thursday
2024-11-21,50,0,23.65,6.97,7.32,10,42,177,11.532815515045051,4,5,7,Thursday
2024-01-03,20,2,20.52,3.25,6.74,5,42,139,9.68180109335416,6,6,4,Wednesday
2024-02-16,30,1,20.92,6.19,9.28,7,58,69,9.946779862460078,1,10,5,Friday
2024-01-04,30,0,20.9,2.35,5.45,8,15,23,8.43631883537914,7,6,1,Thursday
2024-11-20,40,1,23.88,7.16,7.28,2,75,79,5.078730025547985,6,4,6,Wednesday
2024-10-17,20,1,22.22,6.87,8.65,7,88,132,9.90496007296245,10,9,9,Thursday
2024-04-11,20,1,21.78,2.76,4.98,7,48,135,8.826409501018468,9,6,8,Thursday
2024-12-02,30,1,20.83,4.92,8.09,2,70,143,10.832023743778038,7,9,4,Monday
2024-07-17,50,2,23.33,5.43,6.1,1,28,47,9.524040739897805,10,2,9,Wednesday
2024-02-12,40,1,23.65,7.64,7.99,9,37,56,10.917519899849651,10,6,4,Monday
2024-11-02,50,2,23.77,8.72,8.96,8,1,39,5.041610121034822,8,5,4,Saturday
2024-02-26,20,2,21.47,4.17,6.7,3,12,45,8.650690130369867,8,4,1,Monday
2024-12-11,20,1,22.28,5.49,7.21,4,60,43,10.022470331113734,8,9,1,Wednesday
2024-10-28,10,1,20.85,5.55,8.7,10,8,147,5.318265326041919,1,1,2,Monday
2024-05-15,40,1,21.27,3.16,5.89,6,9,8,9.31952153707672,4,3,2,Wednesday
2024-01-02,40,2,20.98,2.1,5.11,10,33,155,6.712583944942561,6,4,4,Tuesday
2024-04-22,20,1,20.95,4.73,7.78,1,3,97,8.78349679310223,3,5,10,Monday
2024-11-01,20,1,22.7,4.68,5.98,9,34,64,6.291658782050487,8,2,2,Friday
2024-10-07,50,1,21.13,6.24,9.11,6,65,179,4.952303448655868,9,7,10,Monday
2024-03-04,20,1,20.37,2.24,5.87,2,1,17,4.239616858909314,2,4,1,Monday
2024-06-09,40,0,21.87,4.94,7.07,2,33,162,8.059053332794615,6,9,5,Sunday
2024-10-07,30,1,22.97,6.2,7.23,3,32,121,7.6695643221244545,9,6,5,Monday
2024-06-01,30,1,23.52,6.85,7.34,8,61,115,5.120265412283786,6,1,2,Saturday
2024-12-29,30,0,22.78,3.98,5.19,6,25,41,4.717519169296772,2,7,7,Sunday
2024-11-01,30,0,20.65,3.55,6.9,6,24,66,5.834798191528908,8,9,1,Friday
2024-04-18,20,1,22.63,4.87,6.24,1,58,58,7.328146627297762,10,8,3,Thursday
2024-05-02,30,0,22.9,6.78,7.88,7,48,28,7.592032476860069,7,1,8,Thursday
2024-03-20,40,0,22.42,6.19,7.77,6,66,144,11.33146027112518,10,8,2,Wednesday
2024-02-20,30,0,23.55,5.03,5.48,7,26,83,7.328490345525659,3,1,8,Tuesday
2024-04-23,20,0,23.9,6.59,6.69,9,71,31,7.902618462809708,10,10,9,Tuesday
2024-07-22,40,1,21.3,4.56,7.26,2,9,133,10.293236078875744,8,4,2,Monday
2024-12-16,20,0,22.27,7.59,9.32,8,77,42,9.719786140627406,1,1,4,Monday
2024-12-19,20,2,21.13,6.27,9.13,4,45,117,9.274521312890288,4,9,8,Thursday
2024-05-31,30,2,20.0,3.47,7.47,4,18,14,6.649358722601882,3,7,3,Friday
2024-10-29,30,2,20.68,5.0,8.32,2,73,125,6.667099678135609,3,9,5,Tuesday
2024-01-28,10,2,22.92,4.81,5.89,7,81,31,5.641254517004874,6,4,4,Sunday
2024-04-11,40,2,21.97,6.55,8.59,3,16,171,11.797414320956234,1,7,5,Thursday
2024-08-16,30,1,23.13,5.21,6.08,2,12,4,11.052575887547668,5,10,5,Friday
2024-08-12,50,2,21.53,6.58,9.04,4,35,28,7.983751910675878,8,10,7,Monday
2024-06-28,40,0,20.62,3.81,7.2,7,89,177,9.66830485928713,7,1,3,Friday
2024-06-03,40,2,23.48,5.11,5.63,2,81,179,9.003118509897874,1,1,10,Monday
2024-06-27,20,1,23.42,8.82,9.41,3,53,8,10.411176236162518,3,10,5,Thursday
2024-07-31,20,2,23.67,5.72,6.06,10,87,59,7.158530694894412,4,2,7,Wednesday
2024-11-06,20,1,22.58,6.42,7.84,5,66,157,11.678940843274711,7,1,1,Wednesday
2024-01-01,20,1,23.2,6.01,6.81,9,20,153,7.985448755962865,8,8,3,Monday
2024-11-20,20,2,23.57,8.98,9.42,7,6,147,4.621051977710456,2,10,5,Wednesday
2024-07-25,20,2,22.87,5.63,6.76,10,41,17,6.035274080323979,4,5,9,Thursday
2024-04-06,30,2,23.57,7.88,8.32,1,45,144,7.704004229033322,4,4,9,Saturday
2024-10-09,40,2,21.28,6.29,9.01,5,23,10,5.575063999924097,7,8,4,Wednesday
2024-04-18,50,2,21.85,4.69,6.84,9,49,12,9.045929123599675,10,2,9,Thursday
2024-10-17,30,2,22.72,3.97,5.26,5,75,14,5.986174526368633,4,4,4,Thursday
2024-07-20,50,1,22.38,7.8,9.41,6,22,87,9.340135112336974,1,4,2,Saturday
2024-12-18,20,0,20.68,5.16,8.48,4,45,71,6.954056558842194,5,7,7,Wednesday
2024-12-19,30,1,22.05,3.74,5.69,7,12,35,9.114901385059268,8,3,3,Thursday
2024-02-06,50,1,20.67,5.55,8.88,10,41,52,4.841508766925035,9,5,1,Tuesday
2024-01-18,30,0,23.48,8.44,8.96,3,89,57,7.448312747054218,8,9,9,Thursday
2024-04-19,30,0,22.22,5.74,7.53,2,61,102,11.873222934740244,5,8,4,Friday
2024-04-18,30,1,23.92,7.28,7.36,10,70,20,10.072428552502872,10,4,1,Thursday
2024-10-20,40,2,20.68,4.15,7.46,10,70,17,4.822849005938644,9,2,6,Sunday
2024-11-11,50,2,20.47,3.83,7.37,9,79,120,11.863180197344096,8,4,9,Monday
2024-09-14,40,0,22.28,4.5,6.22,4,85,138,11.624895747983,5,6,9,Saturday
2024-11-14,30,0,21.7,5.42,7.72,9,33,105,9.485487514215254,7,7,3,Thursday
2024-08-30,40,2,22.2,7.34,9.14,9,45,28,4.1498067781662185,1,9,5,Friday
2024-04-02,30,0,21.37,2.97,5.61,7,6,33,11.147650453543392,1,3,6,Tuesday
2024-07-26,40,0,23.7,8.71,9.01,6,27,40,9.380258015171634,2,10,10,Friday
2024-11-20,30,0,22.42,3.75,5.33,9,22,87,11.855692122545314,10,4,6,Wednesday
2024-09-13,50,1,23.03,7.44,8.41,8,41,80,9.003766494287838,6,10,8,Friday
2024-02-19,50,1,20.32,2.78,6.47,4,66,166,9.658706018631658,7,1,5,Monday
2024-04-24,20,0,21.03,3.79,6.75,2,40,84,8.069907810146443,4,5,9,Wednesday
2024-10-20,10,0,22.43,4.03,5.59,6,46,100,9.36795090936218,2,5,2,Sunday
2024-04-07,50,2,20.83,3.48,6.65,9,60,96,6.033732483474438,1,9,6,Sunday
2024-03-09,20,0,22.98,5.74,6.76,6,15,13,7.09540890668427,6,1,8,Saturday
2024-06-12,50,0,22.1,7.37,9.27,8,28,161,9.83193007306215,2,4,9,Wednesday
2024-05-01,30,0,21.15,3.41,6.26,9,19,112,5.422355305542178,6,8,2,Wednesday
2024-05-27,30,1,23.22,5.44,6.23,8,23,159,8.017104111835657,10,5,5,Monday
2024-02-02,40,2,20.75,2.67,5.92,5,33,55,5.65536433365309,8,10,2,Friday
2024-09-20,40,0,21.62,6.99,9.37,3,20,159,7.764956965283879,8,7,4,Friday
2024-04-08,10,1,23.02,7.54,8.52,4,85,170,5.200020742877536,4,5,7,Monday
2024-06-18,50,0,20.88,4.15,7.26,7,40,117,6.681988399250147,9,3,1,Tuesday
2024-09-07,40,2,22.8,3.76,4.96,6,30,15,11.967720243725088,7,9,5,Saturday
2024-05-24,40,0,20.1,3.42,7.32,2,44,6,8.0298466975165,2,10,3,Friday
2024-12-31,30,1,23.8,6.69,6.89,8,29,78,10.020114372313213,10,4,7,Tuesday
2024-01-24,20,1,21.87,4.68,6.81,7,73,76,8.04613310176699,6,7,6,Wednesday
2024-01-12,20,0,22.58,4.49,5.91,8,72,146,4.596535232879692,8,3,1,Friday
2024-08-02,30,1,22.43,7.54,9.1,7,45,143,5.777043419483535,5,9,6,Friday
2024-05-22,20,1,21.17,3.73,6.57,2,21,147,4.33364842077985,10,9,3,Wednesday
2024-08-13,40,1,20.08,5.32,9.24,7,69,46,9.75461920480937,1,9,10,Tuesday
2024-08-20,20,1,21.42,3.55,6.13,1,77,58,10.759319507612446,5,7,5,Tuesday
2024-07-02,50,0,23.33,4.98,5.65,10,8,88,6.46690595106756,7,1,7,Tuesday
2024-10-23,30,1,20.73,2.71,5.98,8,86,43,7.387953344232675,2,6,6,Wednesday
2024-03-20,20,2,23.13,6.07,6.93,2,20,92,4.584607596858242,4,7,5,Wednesday
2024-07-18,50,0,22.43,6.01,7.58,3,21,35,6.1610064630734565,9,2,10,Thursday
2024-06-17,40,1,21.65,6.21,8.56,10,82,121,8.324835522064552,2,2,4,Monday
2024-08-18,50,1,22.57,3.18,4.61,3,51,85,5.412300392074684,5,4,6,Sunday
2024-01-13,50,1,23.78,4.61,4.83,2,77,16,10.045343636829678,6,10,7,Saturday
2024-03-11,40,2,21.67,3.73,6.07,7,27,127,8.133136908254034,2,1,9,Monday
2024-01-10,40,1,22.68,5.89,7.21,7,70,163,5.1028790767579215,5,5,3,Wednesday
2024-09-14,50,2,21.67,4.46,6.79,3,13,130,9.081920515991849,2,5,9,Saturday
2024-09-22,30,1,20.4,4.97,8.57,8,81,7,9.99174621784913,4,4,10,Sunday
2024-12-26,30,1,20.37,5.37,9.01,5,49,155,6.7631293159654575,10,4,4,Thursday
2024-04-25,10,1,21.9,5.66,7.76,7,62,114,4.590115161746036,3,5,2,Thursday
2024-02-24,20,1,23.93,5.4,5.47,2,49,47,6.806725417076537,6,2,1,Saturday
2024-09-12,20,1,23.45,6.96,7.51,8,70,146,5.077835338073273,1,7,2,Thursday
2024-10-10,30,0,23.87,9.31,9.44,2,7,77,10.155839518156473,6,3,8,Thursday
2024-05-29,20,2,22.25,4.68,6.43,1,43,83,5.18185344611263,9,8,5,Wednesday
2024-06-21,40,2,23.18,5.26,6.08,8,80,118,9.255233775189566,10,9,1,Friday
2024-05-28,20,2,21.42,3.83,6.42,1,84,69,11.763950700276096,5,8,6,Tuesday
2024-07-27,40,2,23.72,6.5,6.78,4,33,54,10.249928496991796,5,4,3,Saturday
2024-11-10,30,1,23.7,8.66,8.96,8,34,138,4.008553293109155,10,10,6,Sunday
2024-02-19,50,0,21.42,5.28,7.86,6,12,170,7.6603403978442355,6,3,8,Monday
2024-11-13,50,0,23.7,6.67,6.97,1,44,26,9.246296585517428,4,4,3,Wednesday
2024-06-24,30,0,20.77,2.74,5.98,3,24,47,11.886115024884536,1,3,9,Monday
2024-10-17,50,1,20.72,5.87,9.15,3,53,109,8.984186476608238,6,9,4,Thursday
2024-04-21,10,0,21.9,6.91,9.01,10,53,41,8.247366615122914,3,3,4,Sunday
2024-05-19,30,0,23.45,4.71,5.26,9,43,158,10.243249704601544,3,1,2,Sunday
2024-08-21,30,2,20.05,1.91,5.86,4,47,135,8.67787685793007,2,3,8,Wednesday
2024-01-17,50,2,22.2,3.08,4.88,5,27,6,8.749206916787468,9,6,6,Wednesday
2024-06-27,40,2,22.88,4.34,5.46,3,66,19,10.266311119871048,2,9,3,Thursday
2024-10-31,50,0,21.83,3.28,5.45,10,3,80,6.416644795890757,10,4,10,Thursday
2024-06-14,50,1,21.53,4.58,7.05,3,8,7,6.1489662966415874,8,6,9,Friday
2024-04-20,50,1,23.63,8.64,9.0,6,87,111,9.36411525695576,1,5,9,Saturday
2024-09-03,20,0,22.73,7.67,8.94,9,82,47,9.027776087069316,8,9,10,Tuesday
2024-07-08,40,1,20.15,5.32,9.17,2,85,76,8.77349787274197,7,10,8,Monday
2024-07-10,50,1,20.67,3.99,7.32,6,10,150,7.713406122965008,9,1,1,Wednesday
2024-03-15,40,2,21.12,2.28,5.16,10,33,159,5.681279241071276,9,2,4,Friday
2024-08-04,50,0,23.22,7.49,8.27,10,2,154,7.247538490188448,9,3,4,Sunday
2024-09-29,20,2,21.43,2.14,4.7,1,10,135,9.810242146634044,10,8,9,Sunday
2024-04-13,30,1,21.15,2.4,5.25,5,22,38,11.8518584649862,8,10,9,Saturday
2024-11-27,40,0,21.32,5.1,7.78,1,45,58,9.885068148179869,9,9,7,Wednesday
2024-03-25,20,1,23.83,9.11,9.28,6,40,72,11.142564161109432,4,8,8,Monday
2024-04-07,30,0,22.92,5.0,6.09,3,58,92,10.362911326433007,6,3,5,Sunday
2024-03-08,20,1,20.38,1.33,4.95,9,28,61,6.534721557137645,5,8,9,Friday
2024-01-13,30,1,23.72,7.13,7.42,5,32,153,7.009911480903771,7,10,1,Saturday
2024-06-19,40,2,23.28,5.94,6.66,4,78,80,11.462509996933967,5,1,4,Wednesday
2024-01-18,40,1,20.97,5.61,8.64,1,21,106,10.199022100569866,6,1,8,Thursday
